recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
4368,23,22,4.409090909090909,5.0,0.9565217391304348,4.455833077552691,garlic mashed potatoes iii,19,0.6666458812053,13.824679042960343,0.5638395746003384,0.18192299635474043,0.3728812854775394,0.449264601126659
4393,31,29,4.931034482758621,5.0,0.9354838709677419,4.891396855703608,spinach dip ii,29,0.8830264055344442,16.771421571644424,0.8625386707058862,0.2961987290984034,0.5793686999021448,0.6926366882236412
4417,86,82,4.7073170731707314,5.0,0.9534883720930233,4.704683828665777,caramel bread pudding,77,0.8650777373754472,20.800883836701058,0.837761713666834,0.45246272176827446,0.6451122177175542,0.7221720160972661
4423,37,37,4.702702702702703,5.0,1.0,4.6977974546172065,jiffy corn pudding,36,0.8617562156243666,17.106486264659218,0.8331765711369382,0.3091926581363417,0.5711846146366399,0.6759813972367592
4460,35,34,4.852941176470588,5.0,0.9714285714285714,4.82839725881853,strawberry pretzel jell o,33,0.8508409778365519,17.253895004286857,0.8181088025791824,0.3149092219588658,0.5665090122690241,0.6671489283930874
4545,22,21,4.619047619047619,5.0,0.9545454545454546,4.627211272843179,one dish chicken bake,20,0.7733018341376451,14.27767228455984,0.711071109572991,0.19949023682716363,0.4552806732000773,0.5575968477492428
4546,20,20,4.7,5.0,1.0,4.692299723756906,texas two step chicken picante,19,0.7638641064874331,14.309255457300088,0.6980429466773299,0.20071504360011005,0.44937899513872,0.5488445757541639
4571,81,74,4.8108108108108105,5.0,0.9135802469135802,4.80136067207497,layer cookies  magic layer bars,71,0.8874510681944235,20.77061849214765,0.8686466267763567,0.4512890208453355,0.6599678238108462,0.7434393449970503
4573,103,67,4.626865671641791,5.0,0.6504854368932039,4.629270737415592,hershey s old fashioned rich cocoa fudge,61,0.8180703630060067,19.523095352307358,0.7728711220667849,0.40290962579055684,0.5878903739286708,0.6618826731839165
4627,591,553,4.8661844484629295,5.0,0.9357021996615905,4.864350346046456,chicken tortilla soup ii,538,0.955731323713995,30.740488557028826,0.9629030330254142,0.8379241597938976,0.9004135964096559,0.9254093710559592
4637,26,24,4.333333333333333,5.0,0.9230769230769231,4.389913554962851,lemon blueberry muffins,20,0.6414652961213058,13.948461907762201,0.5290794314344182,0.18672334027303283,0.3579013858537255,0.4263726040860025
4663,53,50,4.72,5.0,0.9433962264150944,4.714681692616775,blueberry lemon bread,47,0.8378265662912299,18.558216986458817,0.8001432625797507,0.3654912965023548,0.5828172795410527,0.6697476727565319
4667,25,24,4.708333333333333,5.0,0.96,4.700258382549057,egg white french toast,23,0.7975777375115778,15.155540342087777,0.7445823990821583,0.23353427513378158,0.4890583371079699,0.5912679618976453
